LID,Smiles
1098,P(=O)(O)(O)OC[C@H]1O[C@H](O[C@@H]2[C@@H]([C@H](O[C@@H]([C@H]2O)CO)O[C@@H]2[C@@H]([C@H](O[C@@H]([C@H]2O)CO)O)O)O)[C@@H](O)[C@@H](O)[C@@H]1O
1099,O=C(O)CCC1=C(C(=O)O)N=C2C1=C(C=C(C2)Cl)Cl
1100,c1(ccc(cc1)n1nc(C(=O)N)c2c1C(=O)N(c1ccc(cc1)N1C(=O)CCCC1)CC2)OC
1101,C=CCN(CCCCCCOc1cc2snc(c2cc1)c1ccc(cc1)Br)C
1102,CC(=O)N[C@H](CO)[C@@H](O)[C@H](O)[C@H](O)CO
1103,O=c1n(Cc2n[nH]nn2)cnc2c1c1CCCCc1s2
1104,c1(nc(nc(c1c1ccc2c(c1)n(CCCOC)c1ccccc21)CC)N)N
1105,N(C(C)C)(C(=O)c1ccc(cc1)C)c1c(sc(c1)c1ccccc1)C(=O)O
1106,N[C@H](C(=O)c1nnc(o1)C(C)(C)C)C
1107,c1(ccc(cc1)F)CN
1108,N[C@@H](C(=O)O)CS
1109,O=C1N=C(SC1)c1sc2cc(ccc2n1)O
1110,c12ccnnc1[nH]nc2Cc1cc(c(cc1)Oc1cc(cc(c1)C)C#N)Br
1111,c1c(cc(cc1C(F)(F)F)NC(=S)[C@@H](C(=O)N)C#N)C(F)(F)F
1112,N(N)[C@](Cc1cc(c(cc1)O)O)(C)C(=O)O
1113,ClO.O.O
1114,N(C(=O)[C@@H]([C@@H](C(=O)NO)O)CC(C)C)[C@@H](C(C)(C)C)C(=O)NC
1115,[nH]1nnnc1NS(=O)(=O)c(c2)ccc(c23)oc4c(c3=O)cccc4
1116,CCCC(=O)S\C=C\[N+](C)(C)C
1117,c1cc(OCc2ccc3ccccc3n2)ccc1C1=NN=C[C@H]1Cc1ccncc1
1118,c1cc(c(Cl)cc1)C(=O)NC(=O)Nc1cc(Cl)c(OCCCCCCC(=O)O)c(Cl)c1
1119,CC(C)Nc1cc(Cl)nc2c(C#N)cnn12
1120,C[N+](C)(C)CCOP([O-])(=O)OC[C@H](O)COCCCCCCCCCCCCCCCCCC
1121,n1ccc(c2ccc3c(ccnc3c12)C)C
1122,c1c(Br)c(O)c(Br)cc1NC(=O)c1cc(Cl)ccc1Cl
1123,n1c(C)c(O)c(CN[C@@](C)(CCC(=O)O)C(=O)O)c(c1)COP(=O)(O)O
1124,c1c(Cl)c(Cl)ccc1CNc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
1125,[O-]C(=O)C[N+](C)(C)CCCCCCCCCCCC
1126,Clc1cc2CC(=Nc2s1)C(=O)N[C@@H]1Cc2ccccc2NC1=O
1127,CC(C)Nc1cc(N[C@H]2CC[C@H](N)CC2)nc2c(C#N)cnn12
1128,C1[C@@H]2[C@@H](C[C@H]1Oc1c3ccc(c(c3nc(c1)c1scc(n1)C(C)C)C)OC)C(=O)N[C@]1([C@@H](C1)/C=C\CCCCN(C2=O)C)C(=O)NS(=O)(=O)C1CC1
1129,c1(cc(c(cc1N(=O)=O)N(=O)=O)C(=O)N)N(CCCl)CCCl
1130,[N-]=[N+]=N[C@@]1(C(=O)N)[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO
1131,c1ccc2c(c1)O[C@@H](CC2=O)c1ccc(cc1)O
1132,CCCCCCC(P(=O)(O)O)(P(=O)(O)O)O
1133,O=C(O)c1cc(Cl)c(O)cc1O
1134,C(=O)(C1CCNCC1)Nc1sc(SCc2oc(cn2)C(C)(C)C)cn1
1135,[S@](=O)(C)CSC
1136,C1CCCc2c(c3ccccc3nc12)NCc1cc(I)ccc1
1137,N1C(=O)N=C(Cl)[C@@H](CCCCOP(=O)(O)O)C1=O
1138,C1(CCCC2=C1C[C@](C2=C)(C/C=C/C(=C/C(=O)O)/C)C)(C)C
1139,O=C(O)C1=CC=C[C@@H]2C(=C(N=C12)c1ccccc1)c1ccccc1
1140,Clc1ccc(cc1)NC(=O)Nc1cc(nn1c1ccccc1)C(C)(C)C
1141,[C@H]1([C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O[C@H]1[C@@H]([C@H]([C@H](O[C@@H]1CO)O[C@H]1[C@@H]([C@H]([C@@H](N[C@H]2[C@@H]([C@H]([C@H](O[C@@H]2C)O[C@H]2[C@@H]([C@H]([C@@H](O[C@H]3[C@@H]([C@H]([C@@H](O)O[C@@H]3CO)O)O)O[C@@H]2CO)O)O)O)O)C=C1CO)O)O)O)O
1142,c12c(ncc(c1Nc1cc(c(cc1)F)Cl)C#N)cc(c(NC(=O)/C=C/CN(C)C)c2)OCC
1143,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]([C@H](C1)O)CO
1144,O=P(O)(O)O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1ncnc2N)CO[P@@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cc(C(=O)N)c(=O)cc1
1145,N(CCS(O)(O)O)C(CO)(CO)CO
1146,NC1=NC(=C2[C@H](C(=CN=C2N1)CN(c1cc(OC)c(OC)c(OC)c1)C)C)N
1147,S1c2ccc(Cl)cc2N(c2c1cccc2)CCCN1CCN(CC1)C
1148,S(O)(O)(Oc1ccc2c(c1)oc(=O)c1c2CCCCC1)N
1149,c1nc2c(cc1)C=C(c1c([C@@H]2C2CCN(CC2)S(=O)(=O)C)ccc(c1)Cl)N1CCNCC1
1150,Nc(n1)sc(c1C)[C@@H](C=CN2)N=C2Nc3ccc(cc3)N4CCOCC4
1151,[C@H]1([C@@H]([C@H]([C@@H](C(=C1)CO)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](C)O1)O)O)O)O)O)N[C@H]1[C@@H]([C@H]([C@H](O[C@@H]1C)O[C@H]1[C@@H]([C@H]([C@H](O[C@@H]1CO)O[C@H]1[C@@H]([C@H]([C@@H](O)O[C@@H]1CO)O)O)O)O)O)O
1152,c1nccc2ccccc12
1153,c1(S(=O)(=O)N)cc2[C@@H](O)CN(c3ccc(cc3)OC)S(=O)(=O)c2s1
1154,[W](O)(O)(O)O[W](O)(O)OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2C(=NCNc12)N
1155,Fc1cc(cc(c1)C(=O)NC1=C[C@@H]2C(=NC=C2CCc2ccncc2)C=C1)N1CCOCC1
1156,n1c(C)c(O)c(CN[C@@H](C(=O)O)CCOCCN)c(c1)COP(=O)(O)O
1157,C1C(C(=O)NO)(CCOC1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(F)(F)F
1158,C1(=O)C[C@H]2[C@H](CC1)[C@@H]1[C@@H](CC2)[C@H]2[C@](C(=O)CC2)(C)CC1
1159,OC[C@H]1O[C@H](CC1)n1cnc2c1nc(Cl)nc2N
1160,[nH]1c(=O)[nH]c(=O)c(c1)I
1161,c1c(NC(=O)Nc2ccc(Cl)cc2)ccc(c1Cl)Cl
1162,O=C1C[C@@H](CN1c1c(O)cccc1)C(=O)O
1163,c1ccc(CCNC(=O)/C=C/c2cc(OC(=O)C)c(OC(=O)C)cc2)cc1
1164,[P@](=O)(O)(O[C@@H]1[C@@H](CO)O[C@H](C1)n1c(=O)nc(cc1)N)OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2c(N)ncnc12
1165,c1(cc(cc(CCc2ccc(O)cc2)c1)O)O
1166,N[C@@H](C(=O)N1[C@H](C(=O)NCc2ccccc2)CCC1)Cc1ccccc1
1167,c1(c(cc2c(c1)c(ccn2)Oc1ccc(cc1F)NC(=O)C1(C(=O)Nc2ccc(cc2)F)CC1)OCCCN1CCOCC1)OC
1168,C(=C\c1ccccc1O)/C(=O)O
1169,OC(=O)c1oc(cc1)c1ccc(N(=O)=O)cc1Cl
1170,C1COCCN1Cc1ccc(cc1)c1c(C(=O)NCC)noc1c1cc(Cl)c(O)cc1O
1171,c1(ccc(cc1)OC)S(=O)(=O)N1[C@H](C/C(=N\OC)/C1)C(=O)NO
1172,c1ccccc1[C@H](O)CCCl
1173,OCCn1c(C)ncc1N(=O)=O
1174,c1c(cccc1CN)c1ccc(cc1)C(=O)N[C@H](C)[C@H](C(=O)OC)Cc1cc(ccc1)C(=N)N
1175,C(CCCCCCC[C@@H](O)CC(=O)O)C
1176,n1cn(c2c1cc(c(c2)C)C)[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
1177,c1(c(Cl)cc(c(Cl)c1)S(=O)(=O)C)c1c(Cl)cc(c(Cl)c1)S(=O)(=O)C
1178,C1CCCC1[C@H]1Cc2c(S(=O)(=O)N1)cc(c(c2)C)S(=O)(=O)N1CCN(C)CC1
1179,CCCC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O/C/1=N\OC(=O)Nc1ccccc1
1180,N[C@H](C(=O)O)CN(O)NO
1181,N(c1ccc(CC(C(=O)OCC)(CCNC(=O)OC(C)(C)C)C(=O)OCC)cc1)S(O)(O)O
1182,O=C(C(=O)O)C(C)(C)CO
1183,N[C@@H](CC1=c2c(=NC1)cccc2)C(=O)N
1184,C1=CC=C2C3=C(N=C2C1)[C@H](N1C(=O)CN(C(=O)[C@H]1C3)C)c1ccc2OCOc2c1
1185,CC(=O)Nc1ccc(cc1)N1C(=O)[C@H]2[C@@H](C1=O)[C@]1(CC[C@@H]2CC1)NC(=O)OCC(=O)O
1186,C(=O)(CN=C(N)N)O
1187,OC(=O)[C@@H](NC(=O)CCC(=O)O)CCCN=C(N)N
1188,C1Cc2c(CC1)c(c(cc2)NS(=O)(=O)c1c(cc(cc1)F)/C=C\CN(C)C)C(=O)O
1189,O=N(=O)c1ccc(cc1)N1C[C@@H](C)N(CC1)S(=O)(=O)c1ccc(cc1)C(C)(C)C
1190,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c(ncnc12)N)CO[P@@](=O)(O)O[P@@](=O)(O)OCCc1sc(C(=O)O)nc1C
1191,O=c1n(C)c2c(OC)ccc(OC)c2c(C)c1
1192,c12-c(c(Cl)cn1)c(nc[nH]2)N1Cc2c(CC1)[nH]cn2
1193,CCCCCCCC/C=C/[N+](C)(C)CCCCCCCCCC
1194,c1cc(cc(c1C(=O)O)C(=O)O)Oc1c(cccc1)NC(=O)c1cc(ccc1)N(=O)=O
1195,On1c2cccnc2c(c2ccc(F)cc2)c1c1ccncc1
1196,N(C1CC1)C(=O)c1cc(c(cc1)C)/N=C\1/c2c(N(C(=O)C1)C)n(nc2)c1c(cc(cc1)F)F
1197,C(=O)(O)[C@](C)(O)[C@H](CC(=O)O)C(=O)O
1198,[C@H]1(Cc2ccc(cc2)OCCCC(=O)N[C@H](C(=O)N1)C(C)C)[C@H](O)CN(CCC(C)C)S(=O)(=O)c1ccccc1
1199,[C@H](N)(C(=O)O)CP(=O)(O)O
1200,CC(=O)CCc1ccc2c(c1)ccc(OC)c2
1201,C(CN)c1ccc(cc1)O
1202,OC[C@H](C(C)C)Nc1ccc2n(n1)c(cn2)c1cc(ccc1)N
1203,c1nc2nc(N)[nH]c(=N)c2nc1CN1c2ccccc2C=Cc2cc(ccc12)O
1204,S1(=O)(=O)N[C@H](C(Cl)Cl)Nc2cc(Cl)c(S(=O)(=O)N)cc12
1205,c1(cc(c(cc1)C)Nc1c(cccn1)c1ccncn1)NC(=O)c1cccc(c1)C(F)(F)F
1206,NC[C@H](c1ccc(Cl)cc1)c1ccc(cc1)C1=CN=NC1
1207,O=C(O)CC[C@H](NC(=O)c1ccc(cc1)[C@@H](CCCc1c(=O)nc(N)[nH]c1N)C(O)(O)C(F)(F)F)C(=O)O
1208,CC(=O)Nc1nc2CCC=NC(=O)c2s1
1209,[C@@H](C(=O)n1cccc1)([C@@H](c1nc(c2ccc(cc2)S(=O)(=O)C)no1)C)N
1210,CCOC(=O)c1cc2ccc(cc2oc1=O)O
1211,N[C@@H](Cc1cc(c(c(c1)I)O)I)C(=O)O
1212,Clc1c(OC)cc2c(c1)C(=NCC2)c1cc(Br)ccc1
1213,O=C(N)c1ccc(cc1NCCOC)n1c2ccccc2c2c1CCCC2=O
1214,c1(ccc(cc1)OCCCCCCOc1ccc(cc1)C(=N)N)C(=N)N
1215,O=N(=O)c1cc(ccc1I)C(=O)N
1216,C(C(C)(C)n1cc(c2CN=C(N)Nc12)C(=O)c1cncc(NC(=O)Cc2ccc(Cl)cn2)c1)O
1217,N([C@@H](C(=O)O)Cc1ccccc1)C(=O)NO
1218,C(=O)(O)[C@@]1(CC=C)C[C@H](O)[C@@H](NC(=O)C)[C@@H](O1)[C@H](O)[C@H](O)CO
1219,c1(c2c(ccc1)oc1c(c2=O)c(ccc1N(=O)=O)O)O
1220,C(Cc1cc(ccc1)CCSC(=N)N)SC(=N)N
1221,C1Cc2c(CC1)c(c(cc2)NS(=O)(=O)c1ccccc1)C(=O)O
1222,O=C1N/C(=C\C2=NC(=C([C@@H]2CCC(=O)O)C)CC2=NC(=C([C@@H]2C)CCC(=O)O)CC2=NC(=O)C(=C2CC)C)/C(=C1C)CC
1223,OCC(=O)N1CCN(CC1)c(cc2)ccc2Nc(n3)[nH+]ccc3-c4cnc(C)n4C(C)C
1224,C(C[C@H]([C@@H]([C@@H](/C=C/P(=O)(O)O)O)O)O)O
1225,N1C(=O)NC(=O)C(C1=O)([N@]1CC[C@@H](CC1)CCO)c1ccccc1
1226,[C@@H]1(C[C@@H](C)C=C2C=C[C@H](C)[C@@H]([C@@H]12)CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC
1227,c1(C(=O)O[C@H]2C[C@H]3CC[C@H](N3C)C2)c[nH]c2ncccc12
1228,COc1c(cc(cn1)c1ccc2c(c1)c(ccn2)c1ccnnc1)NS(=O)(=O)c1ccc(cc1F)F
1229,[C@@H]([C@@H](C(=C1CCCC1)F)N)(CC1CC1)c1nc(no1)c1ccc(cc1Cl)S(=O)(=O)C
1230,c1(CC(=N)NC(=S)Nc2ccc(cc2)C#N)c(Cl)cccc1Cl
1231,c1(ccc2c(c1)[nH]c(n2)c1cc(C)cc(c1O)Br)C(=N)N
1232,c1c(S(=O)(=O)c2oc3ccc(Cl)cc3c2C)n[nH]c(=O)c1
1233,OC(=O)/C(=C\F)/OP(=O)(O)O
1234,N12C(=O)C(=O)C(COC(=O)CCCCCCCCCCCOC(=O)[C@@H]1CCCC2)(C)C
1235,O=C(Nc1c(Cl)c(OC)cc(OC)c1Cl)N(C)c1cc(ncn1)Nc1ccc(cc1)N1CCN(CC)CC1
1236,O[C@H]1C[C@@H](C)C[C@H](OC(=O)N)CC(=O)O[C@H]([C@@H]([C@H](C/C=C/c2nc(-c3occ(-c4occ([C@@H]([C@H]1C)OC)n4)n3)co2)OC)C)C[C@H](OC)[C@@H](C)CCC(=O)[C@H](C)[C@H](OC)[C@H](C)CCN(C)C=O
1237,[SeH]Cc1ccc(cc1)C[C@H](NC(=O)OC(C)(C)C)C(=O)OC
1238,C1[C@@H]([C@H](C[C@H](C(=O)O)O1)O)OS(O)(O)O
1239,CN[C@H](C(=O)N[C@H](C(=O)N1C[C@H](C[C@H]1CC1=c2c(=N[C@@H]1C1=C(C[C@H]3N(C(=O)[C@@H](NC(=O)[C@@H](NC)C)CC)C[C@H](C3)O)[C@@H]3C(=N1)C=C(C=C3)F)cc(cc2)F)O)CC)C
1240,N(C(=O)CCCCCCNC(=O)c1cnc(nc1)N(c1ccccc1)c1ccccc1)O
1241,C=C/C=N/[C@@H]1CCc2c1cc(cc2)O
1242,c1(C(=O)/N=N/C(=S)NC)ccc(C#CCCCC)o1
1243,C(=O)(O)CCC
1244,c1(ccc(cc1)CCN)S(=O)(=O)N
1245,c1c(F)cc(F)cc1COCC[C@]12CC[C@@H]3[C@@]4(C)CCC(=O)C[C@@H]4CC[C@H]3[C@@H]1CC[C@@H]2O
1246,C(=O)(CCCP(=O)(O)O)NO
1247,c1c(Br)c(O)c(Br)cc1Oc1ccccc1
1248,c1c2OCCOc2ccc1S(=O)(=O)N1CCN(CC1)S(=O)(=O)c1c(F)cccc1F
1249,O=c1c(C(=O)O)co[nH]1
1250,c1ccccc1c1cnc2CN(CCn12)C(=O)c1sc(cc1)C(C(F)(F)F)(O)O
1251,C(=O)(O)c1cc(N)c(NC(=O)C)cc1
1252,O=S(=O)(N)c1sc(nn1)c1ccccc1Cl
1253,[C@@H]1([C@@H]([C@@H]([C@H]([C@@H]([C@H]1O)O)OP(=O)(O)O)O)O)OP(=O)(O)O
1254,O=C(NC1CC1)NC1=C(N=NC1)c1nc2ccc(CN3CCOCC3)cc2[nH]1
1256,c1(CCNC(=N)N=C(N)N)ccccc1
1257,O=C1N([C@@H]([C@H](O)[C@@H](O)[C@H](N1CC=C)Cc1ccccc1)Cc1ccccc1)CC=C
1258,c1(Nc2cc(ccc2)S(=O)(=O)N)nc(OCC2CCCCC2)c2=NCN=c2n1
1259,Clc1cc(Cl)ccc1c1c(C=N)c(N)nc(n1)c1cc(OC)cc(c1)OC
1260,COc1cc(ccc1O)C1=CC=C2C(=NN=C2c2nc3ccccc3[nH]2)C1
1261,CCCCCCCCCC(=O)C
1262,OC(=O)[C@H](O)/C(=C/CC(=O)c1ccc(cc1)F)/F
1263,CCCC(=O)/C(=C/OP(=O)(O)O)/O
1264,c1(ccccc1)CCCC(=O)C(=O)O
1265,n1c(N)[nH]c(=O)c2nc3c(nc12)O[C@@H](C1=C3S[Mo](S1)(O)O)COP(=O)(O)O
1266,C1CN[C@H](CC1)C(F)(F)CNc1c2c(ccn1)oc(n2)Cc1ccccc1n1ncnc1
1267,c1n(cnc1C(=O)N)[C@@H](CO)CCc1cccc2c1cccc2
1268,O=C(c1ncc(F)cc1)Nc1cc([C@]23COC[C@H]2CSC(=N3)N)c(cc1)F
1269,O=S(=O)(CCC)Nc1c(F)c(c(cc1)F)C(=O)C1=CN=C2C1=C[C@H](C=N2)Cl
1270,c1ccccc1C1=C2C(=NCN=C2N=C1c1ccccc1)NC[C@@H](C)O
1271,C(C)Oc1ccc(cc1NC(=O)c1cc(C)c(OCCN)c(C)c1)OCC
1272,c12c(c(ccc1N1CCOCC1)OC)nc(NC(=O)N1CCC(C)(CC1)O)s2
1273,C1C[C@H](O[C@H]2C[C@H](O)[C@H](O)[C@H](O2)C)C[C@H]2CC[C@@H]3[C@@H]([C@@]12C)C[C@@H](O)[C@]1([C@]3(O)CC[C@@H]1C1=CC(=O)OC1)C
1274,c1cc(ccc1c1ccc(cc1)CCNS(=O)(=O)C)[C@@H](C)CNS(=O)(=O)C(C)C
1275,Fc1ccc(F)c(c1)NC(=O)[C@H]1[C@H](C1)C(=O)O
1276,FC(F)(F)Cc1ccc(cc1)C[C@H](N)C(=O)O
1277,n1(c(=O)[nH]c(=O)cc1)[C@H]1[C@H](O)[C@@H]([C@H](O1)CO[P@@](=O)(O)O[P@](=O)(O)O[C@@H]1[C@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O
1278,c1cc(C#N)ccc1C(=O)N1CCC(CC1)Nc1cc(ccn1)OC
1279,O=C(O)c1c(cccc1C(=O)CCC(=O)O)O
1280,c1(c2c(c(c3[C@H]4C(=O)[C@](C)(OC4=C(C)C(=O)c13)O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(\C(=O)N2)/C)C)O)C)O)C)OC(=O)COC(=O)CC1=CN(C)CC=C1)C)OC)O)N1CCOCC1)O
1281,n1c(C)[nH]c(=N)c(c1C)CN1CS[C@H]([C@@H]1C)CCO[P@@](=O)(O)OP(=O)(O)O
1282,C1[C@H](O)[C@@H](O)C[C@@H](C(=O)O)O1
1283,[C@H]1(C(=COC1=O)c1ccc(cc1)S(=O)(=O)C)c1ccccc1
1284,CC(C)(C)n1nc(c2c1ncnc2N)Cc1cc(ccc1)C
1285,O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](OC)O[C@@H]1CO
1286,CCCCS(=O)(=O)CCC(=O)O
1287,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
1288,O=S(=O)(C)Nc1cccc2c1nccc2
1289,C1CSCCN1S(=O)(=O)c1cc2CN[C@@H](CF)Cc2cc1
1290,C(=C\[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c(N)ncnc12)/CNC(=O)c1c(c(cc(c1)N(=O)=O)O)O
1291,C(CC)CCO[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO
1292,C1(=O)C(=C(C)C(=O)C(=C1C)C)C
1293,ONC(=O)[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)NCCO
1294,O=C(O)[C@H](O)[C@@H](O)C[C@H](O)C(=O)O
1295,n1(c(=O)[nH]c(=O)c(Br)c1)C[C@H](N)C(=O)O
1296,c12c(c(=N)nc([nH]1)N)c(ccc2)Sc1ccccc1
1297,N1[C@H](CCC1)C(=O)O
1298,N[C@@H](CCCCN)C(=O)N
1299,[C@H]1(C(=O)O)C(C)(C)S[C@H]([C@@H](C(=O)NCc2ccccc2)NC(=O)Cc2ccccc2)N1
1300,O=P(=O)O[C@H](C(=O)N[C@@H](CC(C)C)C(=O)Nc1ccc(cc1)N(=O)=O)CCCC
1301,c1(c2COC(=O)c2c(Cl)c(Cl)c1Cl)Cl
1302,c1cc(ccc1C(=O)NCc1ccc(cc1)F)S(=O)(=O)N
1303,[P@](=O)(Oc1ccc(cc1)N(=O)=O)(O)CCCC(=O)N[C@H](C)C(=O)O
1304,OC[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)[C@@H](O)[C@@H]1O
1305,N[C@H](C(=O)O)Cc1ccc(cc1)C(=O)c1ccccc1
1306,n1cc(cnc1)NC(=O)c1c2c(ccc1Cl)c(no2)Nc1cccc(c1)C(F)(F)F
1307,C(=O)(CCCCCCCCCCCC)OC[C@@H]([C@H](/C(=C(\C(=O)O)/O)/O)O)O
1308,CC(C)C(=O)c1c2ccccn2nc1C(C)C
1309,Nc1ncccc1NCc1cccc(c1)c1cccnc1
1310,C1C[C@@H](CC2=CC[C@@H]3[C@@H]([C@@]12C)CC[C@]1([C@H]3CC[C@@H]1[C@H](C)C/C=C/C(C)C)C)OC(=O)CC/C=C\CCC/C=C\CC/C=C/CCCC
1311,c1cccc(c1)C(c1ccccc1)O
1312,C1(=CN=C2C(=C(Cc3cnc(cc3)NCc3cnc(cc3)C(F)(F)F)C=N2)C1)Cl
1313,n1(c(=O)[nH]c(=O)cc1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O[P@](=O)(O)OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c(N)ncnc12
1314,OC(=O)CC[C@@H](C(=O)O)C[P@](=O)(O)Cc1ccc(cc1)I
1315,CC(C)(C)NC1=NC(=N)[C@@H](S1)C(=O)c1ccccc1
1316,O=S(=O)(N[C@@H](C(=O)O)CCC(=O)O)c1ccc2cc(ccc2c1)OCCCCC
1317,N[C@@H](Cc1ccc(cc1)I)C=O
1318,CCCCCCCCCCOC(=O)S
1319,[C@H]1([C@@H](Oc2ccc(O)cc2S1)c1ccc(cc1)OCCN1CCCCC1)c1ccc(O)cc1
1320,N1=CN=C2C1=CC(=CC2)OC
1321,c1c2c(ccc1)c(cn2CC(=O)O)Cc1sc2c(c(F)c(F)cc2F)n1
1322,Oc1cc(O)c2C[C@H]([C@H](Oc2c1)c1cc(O)c(O)cc1)O
1323,c1cc2c(cc1Cl)n(c(=O)n(c2=O)Cc1c(cc(cc1)Br)F)CC(=O)O
1324,n1c(C)c(O)c(C/N=C\2/C(=O)NOC2)c(c1)COP(=O)(O)O
1325,C(CC)SCc1c2nc([nH]c(=O)c2cc(N)c1)N
1326,c12C(=O)[C@@]3(CCN([C@H]3Nc2cc(C)cc1)c1ccccc1)O
1327,CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C
1328,C(=O)(O)/C=C/C1=C(C)[C@@H](N=C1C)C[C@H]1C(=O)Nc2c1cccc2
1329,c1cc(C(=O)NCC(c2ccc3c(nc(nc3n2)N)N)(C)C)ccc1Oc1ccccc1
1330,O=P(O)(O)O[P@](=O)(O)OCC
1331,c1(cccc(c1)C)C#C[C@]1(O)CCC[C@H]2N(CC[C@@H]12)C(=O)OC
1332,[Cu@@]123[N@]4CCC[N@]3CC[N@@]2CCC[N@]1CC4
1333,C1(=NC[C@H]([C@@H]([C@H]1O)O)O)NO
1334,O=C(C[C@H](N)Cc1c(F)cccc1)N1[C@@H](CCC1)CNC(=O)c1ccccc1
1335,NC(=NC(=N)SCc1cc(ccc1)C(F)(F)F)N
1336,C[C@@H](O)[C@@H](O)[C@@H](N1)CNc(c12)nc(N)[nH]c2=O
1337,c1(S(=O)(=O)N)sc2c([C@H](CN(S2(=O)=O)c2cc(ccc2)OC)NC)c1
1338,C1(=O)c2ccc(c3cccc(c23)C(c2cc(c(cc2)O)Br)(c2cc(c(cc2)O)Br)O1)Cl
1339,C1=COCCN1CCCOc1c(c2N=C(N3[C@H](c2cc1)NCC3)NC(=O)c1cnc(N)nc1)OC
1340,C1CC(CC1)CCC(=O)N1[C@H](C(=O)NCc2ccc(C(=N)N)cc2)CCC1
1341,c1ccccc1-c2nc([nH]n2)-c3ccc(F)cc3
1342,CC(C)(C)OC(=O)N1CCC(CC1)c1nc(no1)c1cccs1
1343,Clc1cc(Cl)c(cc1)[C@H]1C2=C(Nc3c(N1C(=O)C)cccc3O)CC(CC2=O)(C)C
1344,CC(C)n(cn1)c(c12)nc(N[C@@H](CC)CO)nc2NCc3ccc(cc3)-c4ccccn4
1345,OC(=O)CCCCCCCCCCOC(=O)S
1346,[C@H]12[C@H]([C@H](C[C@H](CC1)N2C)OC(=O)c1ccccc1)C(=O)O
1347,c12ccccc1N=C[C@@H]2C1=C(C(=O)O)N=C(C(=O)O)[C@H]1C1=CN=C2[C@H]1C=CC=C2
1348,Clc1nc(c(=O)n2c1C=C[C@H]2C(=O)N1CCCC1)OCc1ccc(cc1)F
1349,C(=O)(O)[C@H](N)[C@@H](C(=O)O)C
1350,Cn1c2ncn(C[C@@H](O)CO)c(=O)c2c(Nc2ccc(I)cc2F)c(F)c1=O
1351,O=C(O)Cc1c2[nH]c(=O)c3ccccc3n2c2c1cccc2
1352,OC(=O)[C@@H](N)CSCCS(=O)(=O)N
1353,N[C@@H]([C@@H](C)CC)C(=O)NS(=O)(=O)NC[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)[C@H](O)[C@@H]1O
1354,c1([C@]2(C)CS(=O)(=O)N(C(=N2)N)C)cc(ccc1F)NC(=O)c1ncc(cc1)F
1355,c1(nc(nc(c1c1ccc2c(c1)N(C(=O)[C@@H](O2)c1cc(cc(c1)F)F)CCCOC)CC)N)N
1356,Cc1cccc(n1)c1[nH]ncc1c1ccc2ncccc2n1
1357,c1(c(cccc1Cl)C)N
1358,c1ccc(cc1)c1c(c(c(s1)C(=O)O)OCC(=O)O)Br
1359,NS(=O)(=O)Cc1noc2ccccc12
1360,CS/C=C/[C@@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)CS)Cc1ccc(O)cc1
1361,C(=O)(O)[C@@H](N)CCC(=O)N[C@@H](CSC(=O)OCc1ccc(cc1)N(=O)=O)C(=O)NCC(=O)O
1362,c1cc(c(cc1)Cl)[C@H]1NN([C@@H](C1)c1cccc(c1)O)C(=O)C
1363,CCCCOc1ccc(cc1)OCCCN1CCOCC1
1364,COc1ccc(cc1)C1=C(OC2=NCN=C([C@H]12)NCCO)c1ccc(OC)cc1
